id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1690805,101side cozy&Loft apt#1(2-4)月租,8868664,Anne,,信義區,25.031303433831443,121.55820470011454,Entire home/apt,1791,2,54,2018-11-05,0.89,11,352
1697389,Doorstep to Metro￨Apartment With Rooftop Pool*LFIV,8905818,Jay,,中山區,25.05156821497371,121.5310131789909,Entire home/apt,2470,30,60,2018-11-03,0.97,13,337
1700871,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.044366891339692,121.54468259460859,Private room,2192,1,67,2018-06-10,1.08,23,360
1701140,中山捷運站-雙人套房(含獨立衛浴)✪B,906344,Lily,,大同區,25.05330921849355,121.52053448689087,Private room,1327,1,253,2018-11-03,4.21,8,80
1709346,Retro 3BR in quiet street.  5 min to Daan Park MRT,9018856,Vivian,,大安區,25.03693716239162,121.53621048346025,Entire home/apt,3211,3,131,2018-11-11,2.15,2,269
1718240,101side MRT cozy apt#A4(2~5pax)月租,8868664,Anne,,大安區,25.025950042059907,121.55243100749264,Entire home/apt,3242,2,69,2018-11-11,1.54,11,350
1727481,Near MRT 3 Mins by Walk 65R1/Double bed/一張大床,8642499,Foreverinn,,中山區,25.05992269233495,121.54280648040319,Entire home/apt,1698,1,58,2018-08-01,0.92,14,355
1743533,ZhongxiaoFuxing(deluxe-no window),4519409,SogoStay,,大安區,25.042934507890617,121.54511158919814,Private room,1204,1,3,2018-04-07,0.05,4,358
1754946,Single tatami Room 背包旅人/ 月租/ 短住單人房,5363323,Olga,,中正區,25.011871127808977,121.53545009733162,Private room,803,5,11,2018-07-05,0.23,8,53
1761726,Nordic style suit-Near Taipei CBD,9260050,Ezra,,信義區,25.035863564250473,121.55759058548446,Private room,2007,90,0,,,1,365
1764129,七號義大利@近捷運站&台北101歐風自然景觀,9243312,7italy(七號義大利),,大安區,25.0239855293982,121.55190179765748,Private room,1667,1,45,2018-09-23,0.72,4,329
1769554,❤NOV special❤Central Lush 2BR Apt# Guting/Da-an,2668294,Jackie & Lynn,,大安區,25.018923014461514,121.5317341319976,Entire home/apt,2007,2,165,2018-10-28,2.64,14,325
1774454,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.042574143947977,121.5448077751607,Private room,3087,1,12,2015-11-28,0.22,23,360
1780447,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.041565984641707,121.54558637703393,Private room,2192,1,17,2016-03-13,0.27,23,359
1795387,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.043818152301014,121.54398042809378,Private room,2192,1,32,2018-06-05,0.54,23,359
1798533,Ind,9432222,Chihao,,北投區,25.120752673291108,121.50942593127094,Private room,895,4,0,,,1,0
1804621,Spacious Modern Flat in TPE Center,4647921,Mark,,大安區,25.044419413855266,121.5506082131157,Entire home/apt,3334,2,51,2018-11-03,0.83,1,338
1805144,"Foreverinn,3min to MRT 7T3/two single beds/兩張單人床",8642499,Foreverinn,,中山區,25.061789002498163,121.54352850406529,Entire home/apt,1513,1,51,2018-10-23,0.82,14,359
1805413,Near MRT 3 Minutes by walk 44D1/ Double bed/一張大床,8642499,Foreverinn,,中山區,25.060387798209792,121.54293211689512,Entire home/apt,1698,1,67,2018-04-06,1.08,14,357
1805783,❅3 bedroom Apartment : sleeps 6,51827,Jan,,大安區,25.0406724158971,121.55389140639433,Entire home/apt,7996,3,67,2018-11-12,1.08,19,243
1808293,ZX Amazing 2 bedroom unit,51827,Jan,,大安區,25.04131820759722,121.54970570263418,Entire home/apt,4785,3,37,2018-03-22,0.60,19,0
1808455,Beautiful 1 bedroom sleeps 4,51827,Jan,,大安區,25.04085099044699,121.5545047162626,Entire home/apt,3550,4,15,2018-05-02,0.24,19,355
1808483, Hellow Tapie House捷運國父紀念館站5分鐘商務套房,5247611,Fiona,,大安區,25.034659015822193,121.55621916981629,Entire home/apt,1513,3,75,2018-11-19,1.57,4,311
1828179,Suite Near MRT 3 Mins by Walk  19D3/Double bed/一張大,8642499,Foreverinn,,中山區,25.06154549619598,121.54343646500597,Entire home/apt,1698,1,27,2018-10-02,0.44,14,359
1828204,MRT 3 mins by walk 18D4/ Double bed/一張大床,8642499,Foreverinn,,中山區,25.05991660340013,121.54326434146931,Entire home/apt,1513,1,61,2018-10-16,0.99,14,352
1828230,MRT (3 mins walk) Foreverinn  8D6/ Double bed/一張大床,8642499,Foreverinn,,松山區,25.060969390385473,121.54425444198768,Entire home/apt,1698,1,11,2018-01-02,0.18,14,359
1836786,Underground Chic@Unbeatable 1 min to ZXDH MRT,6629707,Loft87,,大安區,25.041224472762494,121.55031437520495,Entire home/apt,2161,3,64,2018-11-06,1.15,5,341
1837689,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.043506593662343,121.54533649411583,Private room,2995,1,9,2015-06-23,0.15,23,353
1837758,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.043730776744027,121.54415821782669,Private room,1204,1,14,2015-09-28,0.24,23,360
1837820,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.04203228031377,121.54518292125823,Private room,2995,1,21,2018-01-21,0.35,23,357
1838067,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.04383370836388,121.54527139278498,Private room,1605,1,45,2018-03-11,0.73,23,357
1838118,Cozy Suite. 3 Min Walk to Zhongxiao Fuxing MRT,2121659,Jack,,大安區,25.043878402317738,121.54557181583532,Private room,2007,1,30,2018-02-27,0.50,23,353
1838199,"現代法國風情 (兩臥雙浴) 全新空調制暖,全新加厚隔音窗",3705836,Gordon,,內湖區,25.067638528592784,121.58194517514576,Entire home/apt,2778,1,65,2018-11-02,1.12,11,335
1838528,"Shilin Night Market suites, Taipei 士林夜市私人獨立浴室優靜套房",9610268,Simon,,士林區,25.087411800949308,121.5234116358097,Private room,1204,1,69,2018-11-10,1.16,5,344
1838774,MINIMAL designer studio room Best Location,4263618,Dandee,,大安區,25.035544690826566,121.54516614913972,Private room,1389,2,199,2018-11-13,3.25,4,144
1845553,Spacious Interior Designer's Loft 3 min walk 2 MRT,8342877,C & M,,大安區,25.0450033754121,121.54454064211275,Entire home/apt,2408,5,112,2018-11-18,1.84,1,56
1849010,"Cool, small and cozy double room",3958878,Banana Hostel,,大安區,25.033396563015312,121.52695971158185,Private room,463,30,4,2015-04-24,0.08,6,335
1849472,Taipei Zhongshan Dist(Family Room),8843262,Yin,,中山區,25.049074803073292,121.52762373214324,Entire home/apt,2254,1,21,2016-01-02,0.35,6,348
1849903,Lovely 1 bedroom-2B,51827,Jan,,大安區,25.032161101690082,121.53051369543805,Entire home/apt,3612,3,42,2018-09-01,0.69,19,138
1851799,現代中國風渡假房 近台北101,9243312,7italy(七號義大利),,信義區,25.024691459119946,121.55518327506617,Private room,1513,1,4,2018-10-10,0.07,4,122
1851820,南洋香草渡假單人房,9243312,7italy(七號義大利),,大安區,25.025898526631284,121.55137769431275,Private room,679,1,147,2018-11-09,2.39,4,325
1861757,Marie's my home in Ximen.,9711960,Marie,,萬華區,25.04118365932911,121.504279875307,Private room,2007,1,0,,,2,363
1863075,Light Blooming(Next to Taipei Railway Station),9716776,Belinda,,中山區,25.048526720658842,121.52010869652453,Private room,1235,2,94,2018-11-18,1.54,2,329
1872052,Private Suite 台北車站 / 中山捷運站(7-5),1353024,Phoebe,,中山區,25.05101406973407,121.52351381651665,Entire home/apt,1297,2,132,2018-11-08,2.18,7,319
1877222,Taipei Hostfamily溫馨客房(近台北車站),9777106,小伍老師(^.^),,大同區,25.056943578579308,121.51096160794366,Private room,1482,2,9,2017-12-26,0.16,1,4
1878109,NEAR 101 & subway splendid studio,8478209,Eric,,信義區,25.04103910670389,121.56513232535974,Private room,1451,3,3,2018-01-02,0.05,19,0
1884880,Near MRT 3 Minutes by walk 18D2/Double bed/一張大床,8642499,Foreverinn,,中山區,25.060111725021688,121.5437244729591,Entire home/apt,1513,1,33,2018-08-15,0.54,14,359
1884999,Foreverinn Cozy Apt.near MRT 3min 45D5/double bed,8642499,Foreverinn,,中山區,25.061126495425025,121.54354175899033,Entire home/apt,1513,1,39,2018-04-11,0.65,14,356
1888314,Cozy suite by Shilin night market,9798200,Sweethome,,士林區,25.089361045236757,121.52142674668816,Private room,1297,2,1,2014-10-11,0.02,1,360
1893206,都會感陽光美宅~雙面自然光~秒達地鐵~101在眼前~無敵五星日夜景觀(有洗衣機),9840069,La Petite Maison,,大安區,25.02831365655017,121.52271018703642,Entire home/apt,2470,4,91,2018-10-31,1.51,1,64
1893215,(僅于跨年提供接待)Taipei101&Night Markt Nearby!象山站2號出口,9840729,Winston&Antony,,信義區,25.04145375617274,121.56835451397957,Shared room,1019,1,18,2018-11-12,0.30,3,174
1894750,8-bed Female Dorm@On My Way Taipei Hostel,4717608,On My Way Taipei Hostel,,北投區,25.1326214151813,121.4998814915691,Shared room,587,1,33,2018-11-16,0.55,4,358
1911361,Taipei 101 Wu's Casita,6378689,Wei Wei,,信義區,25.031162246220482,121.55898216569388,Entire home/apt,587,1,369,2018-11-10,6.14,2,310
1912168,Private Suite 台北車站 / 中山捷運站(7-2),1353024,Phoebe,,中山區,25.051657655822066,121.52471669413111,Private room,1358,2,94,2018-05-12,1.57,7,299
1919926,MINIMAL superior suite by Metro station,4263618,Dandee,,大安區,25.0327037441729,121.54493967931433,Private room,1327,2,171,2018-11-02,2.86,4,151
1932132,Taipei i 101+park view❤MRT❤airport❤bright suite,6177912,Jolene,,松山區,25.0570365262259,121.5591004196131,Entire home/apt,1111,1,63,2018-05-06,1.14,7,0
1932399,Cozy Room in Ximenting,10003081,House,,萬華區,25.044720866868243,121.50762832282662,Entire home/apt,1513,1,134,2018-11-11,2.20,20,56
1933639,"Suite get much natural light, 5 min to MRT",10007698,Kiki,,中山區,25.0587225283128,121.53395845932853,Entire home/apt,1852,1,200,2018-11-09,3.28,19,60
1936383,Modern home Near Ximen Station,2568265,Bob,,萬華區,25.0482072593207,121.50986223321598,Entire home/apt,1389,30,1,2018-02-15,0.10,1,329
1937541,~3 Zhong xiao dun hua MRT ,7635857,Nick & Peggy,,大安區,25.04152114031171,121.55300226074351,Entire home/apt,1605,2,70,2018-10-07,1.17,16,343
1938837,Whole Floor Private Apartment Near Metro,10006796,Johnson,,士林區,25.10663005025985,121.52861068791992,Entire home/apt,2007,5,64,2018-07-25,1.76,3,265
1956479,Condo for Shopoholics & Foodmanias,10112552,Sofia,,士林區,25.090637668306584,121.52523691405963,Private room,1852,5,11,2018-01-23,0.18,5,90
1973258,Doorstep to Metro￨Apartment With Rooftop Pool*ME,8905818,Jay,,中山區,25.053102247820647,121.53098023339416,Entire home/apt,2470,30,59,2018-02-17,0.98,13,330
1980573,Central Studio w/Balcony: 5 min MRT,10221270,StayAtOurPlace,,大安區,25.031094427966874,121.55361787602322,Entire home/apt,1791,4,80,2018-11-01,1.33,6,130
1985246,台北Zhongshan dist/ M ,8843262,Yin,,中山區,25.048379657597053,121.52762963832299,Entire home/apt,1204,1,31,2018-10-21,0.51,6,345
1990366,士林夜市捷運套房,5471813,Taipei Shelter,,士林區,25.093599114485563,121.51818549060542,Private room,2007,1,0,,,3,0
1990461,cheap.good location near MRT,5471813,Taipei Shelter,,士林區,25.08696760109235,121.52219319607799,Private room,2007,2,1,2017-08-26,0.07,3,86
1995246,【Taipei Green 3】: SYS Memorial MRT,5837470,Carol,,大安區,25.039812949312722,121.5555955197248,Private room,1544,30,13,2016-12-16,0.22,6,365
1996229,Doorstep to Metro￨Apartment With Rooftop Pool*TWO,8905818,Jay,,中山區,25.052556113080158,121.5317518529519,Entire home/apt,2470,30,60,2018-10-24,1.00,13,329
1996274,Doorstep to Metro￨Apartment With Rooftop Pool*HFIV,8905818,Jay,,中山區,25.052556142488356,121.53174593838185,Entire home/apt,2470,30,52,2018-10-31,0.86,13,323
1997207,Friendly 2minit to Mrt  Near 101 MIX dorm,5837470,Carol,,大安區,25.041190103431912,121.55692651061511,Shared room,556,30,29,2017-04-22,0.49,6,365
2015146,"Mo's loft studio apartment ""B""",5302902,Momo,,信義區,25.044345121629863,121.57063094518027,Private room,1297,1,27,2018-11-18,0.45,2,55
2020464,"Mo's loft studio apartment ""S""",5302902,Momo,,信義區,25.045061824103037,121.56932958713251,Private room,1142,2,28,2018-08-09,0.47,2,53
2028830,Somehouse Arena breeze Nanjing EasA,10003081,House,,松山區,25.05018372265574,121.55011209133555,Private room,988,2,0,,,20,63
2028887,Somehouse南京復興雅房C月租,10003081,House,,松山區,25.051562034447056,121.54764737160725,Private room,741,2,0,,,20,51
2031390,Beautiful 2 bedroom sleeps 6,51827,Jan,,大安區,25.027560485569996,121.53335937624553,Entire home/apt,5433,3,36,2018-11-11,0.63,19,358
2035451,Taipei CT House - Private Room,10446419,Chunky,,大同區,25.050249704212604,121.51689560003993,Private room,1791,1,15,2017-11-23,0.27,6,360
2037100,OuR LiTtLe FuN HoUsE @士林夜市,10112552,Sofia,,士林區,25.08866451332088,121.52308480085156,Entire home/apt,1852,4,39,2018-06-07,0.65,5,90
2037317,士林夜市 Shilin MRT EZ Room,10112552,Sofia,,士林區,25.090366065308434,121.52306274311432,Private room,2099,6,5,2018-01-17,0.08,5,90
2042832,Lovely 2 bedroom-2A,51827,Jan,,大安區,25.032001836618406,121.53136067096263,Entire home/apt,5001,3,43,2018-10-22,0.72,19,340
2051509,convenient and cozy FAMILY home,10513382,Joyce,,北投區,25.112222575847913,121.51858090928202,Entire home/apt,1235,2,0,,,1,0
2051540,Somehouse小巨蛋微風鬧中取靜美雅房E,10003081,House,,中山區,25.056535100426526,121.5422540156997,Private room,895,2,2,2014-12-15,0.03,20,63
2051778,東區SOGO4分鐘/超商1分鐘/免費wifi/獨立乾濕分離衛浴套房/洗烘機/西門町8分鐘,10514033,Iris,,大安區,25.04120736904667,121.54082793211556,Entire home/apt,1513,1,101,2018-10-29,1.69,4,86
2056824,who I am,10343388,亮,,中正區,25.018812257286058,121.52789403363943,Private room,2007,1,0,,,1,0
2063542,Doorstep to Metro￨Apartment With Rooftop Pool*LE,8905818,Jay,,中山區,25.052360254546432,121.5313253624266,Entire home/apt,2470,30,43,2018-10-30,0.72,13,324
2072811,NEAR Taipei 101 studio市府站旁一分鐘豪華miffy房含廚房4C,8478209,Eric,,信義區,25.042537052296932,121.56523028371528,Private room,1389,3,3,2017-04-23,0.05,19,82
2075962,Tonghua Vacation Studio B,339014,Lisa,,大安區,25.0282553209166,121.5543611713444,Entire home/apt,926,30,5,2018-08-07,0.17,13,268
2075966,Zhongxiao Dunhua Studio E near MRT,339014,Lisa,,大安區,25.043080961476413,121.55407325695701,Entire home/apt,1544,7,1,2017-08-31,0.07,13,112
2080862,師大商圈賺錢黃金店面(右側),10630736,先生,,大安區,25.025068735783282,121.5295331147376,Entire home/apt,1266,30,0,,,1,364
2098934,Somehouse小巨蛋微風南京東路捷運靜巷美雅房D,10003081,House,,松山區,25.04938477283454,121.54650413554347,Private room,1389,1,2,2014-02-17,0.03,20,326
2100055,2 BR Taipei Home (Whole Condo),512958,Lin,,文山區,25.00033252709266,121.57130064278,Entire home/apt,1513,2,6,2018-10-30,0.12,3,175
2109977,Ken&Sarah's Taipei 101 View APT,5966791,Ken And Sarah,,南港區,25.055571332790752,121.60223196501862,Entire home/apt,2995,2,21,2018-11-19,0.36,2,306
2113296,超級㊣Budget省8人自由行Eat•Play•Love•士林>九份>十分>野柳,10112552,Sofia,,士林區,25.08896104873333,121.52384293175108,Entire home/apt,2130,2,58,2018-07-09,1.07,5,77
2121408,4. 樂活西門4號公寓 XIMENDING SUBWAY APT,7559496,7 Minutes / Ximending,,萬華區,25.04445653311313,121.50578697538876,Entire home/apt,1050,1,207,2018-11-05,3.49,7,71
2121472,Sharing apartment close to Taipei 101 with 2 carts,10818070,Pamela,,大安區,25.032846591840283,121.5478172703889,Shared room,1266,1,86,2018-11-25,2.26,1,119
2145688,Private room w/ fresh mountain air,10952879,Andrew,,北投區,25.12586710154302,121.48151645171033,Private room,988,1,56,2018-07-21,1.04,1,359
2148083,[HANA HANA] Single Room,10723736,Seara,,內湖區,25.08153964635217,121.57730278124062,Private room,1297,1,45,2018-10-08,0.76,6,361
2157275,Friendly 2minit to Mrt  Near 101 Female dorm,5837470,Carol,,大安區,25.041460999232534,121.55592614796717,Shared room,463,30,19,2017-06-12,0.42,6,365
2158157,台北101Akai雅房位在一樓的公寓讓你漫步台北101A,11012797,Kk&Jj,,大安區,25.020748060373325,121.55624127522884,Private room,772,2,39,2017-03-25,0.85,6,361
2162143,"2018Amazing House  Taipei摩天輪旁,臨故宮､遠眺101 MRT 3 mins",7370466,Weijer,,中山區,25.083390510687234,121.55289335854798,Entire home/apt,5557,1,88,2018-11-22,1.81,1,318
2172650,Luxury Loft with Taipei 101 View 月租,11083996,Rachel And Ethan,,信義區,25.03348686147791,121.55758227651842,Entire home/apt,2655,2,214,2018-11-11,3.61,3,35
2183521,雙捷運 4房4間衛浴 重新裝璜全新風貌專屬打造旅遊住宿空間 台北稀有非一般公寓型態 整層使用,10900462,Lin,,中山區,25.05544024609195,121.54294070470216,Entire home/apt,10373,1,191,2018-11-25,3.27,3,321
2189427,Beautiful 2 bedroom sleeps 8,51827,Jan,,大安區,25.0418695669056,121.55228620756003,Entire home/apt,6514,3,29,2018-10-19,0.51,19,277
2200118,Taipei East District -  Family Room ❤ Near MRT,10612177,Wow,,大安區,25.043243563830607,121.54336265408423,Private room,1451,2,123,2018-11-16,2.10,4,144
2204132,Joy's Apt. 三房一廳､廚房､兩間衛浴､免費車位､near 南港軟體園區捷運站,943278,Joy,,南港區,25.061670800218078,121.6139095172872,Entire home/apt,2778,9,29,2018-08-21,0.51,4,149
2204977,NEAR 101 & subway splendid studio,8478209,Eric,,信義區,25.040838099498323,121.56469776144897,Private room,1389,3,2,2015-12-30,0.05,19,360
2211527,Taipei East District - Single Bed A ❤ Near MRT,10612177,Wow,,大安區,25.04432118441185,121.54356031774718,Private room,864,1,229,2018-11-18,3.94,4,159
2211655,Taipei East District - Single Bed B ❤ Near MRT,10612177,Wow,,大安區,25.039503675662402,121.54424826851357,Private room,864,1,338,2018-10-31,5.86,4,157
2211773,Loft room near airport bus stop & 5 min to MRT,10007698,Kiki,,中山區,25.059768452410335,121.53122045285055,Entire home/apt,1235,2,163,2018-11-08,2.78,19,53
2225550,Lovely 2 bedroom -3A,51827,Jan,,大安區,25.032531667752885,121.53134221104253,Entire home/apt,5588,3,53,2018-11-18,0.92,19,338
2247361,2 Bedrooms Condo near Taipei 101 & MRT,9484293,Jay & Yve,,信義區,25.031992840638363,121.56701810221949,Entire home/apt,4600,1,42,2018-11-24,0.72,1,333
2257226,Meander Hostel Taipei(10 bed Mixed),11528101,Meander,,萬華區,25.044817314540524,121.50325625460584,Shared room,587,1,103,2018-06-24,1.80,4,358
2257263,近雙捷運 4房4衛浴 重新裝璜全新面貌 專屬打造旅遊住宿空間 非一般公寓型態 整層使用出租8-12人,10900462,Lin,,中山區,25.05519794661742,121.54222658454785,Entire home/apt,10373,1,21,2018-10-21,0.37,3,322
2257570,近雙捷運 4房4衛浴  重新裝璜 專屬打造旅遊住宿空間 非一般公寓型態 整層公寓使用出租 8-10人,10900462,Lin,,中山區,25.055540293025597,121.54405521419942,Entire home/apt,10373,1,21,2018-09-09,0.37,3,322
